Search_Term,Product_Title,Selling_Price,MRP,Discount_Pct,Review_Count,Product_Link,Is_Grey_Market,Status,Price_Drop
replica shoes for men,John Karsun Black Men's Oxford Formal Shoes,574.0,2999.0,80.9,18,https://www.snapdeal.com/product/john-karsun-black-mens-oxford/657223678260,0,Legit / Authorized,2425.0
replica shoes for men,Rising Wolf Black Men's Monk Strap Formal Shoes,752.0,1999.0,62.4,1,https://www.snapdeal.com/product/rising-wolf-black-mens-monk/636774422598,0,Legit / Authorized,1247.0
replica shoes for men,Campus - MIKE (N) Black Men's Sports Running Shoes,909.0,1999.0,54.5,2480,https://www.snapdeal.com/product/campus-mike-n-blue-running/5764608163276386666,0,Legit / Authorized,1090.0
replica shoes for men,Fashion Victim Black Men's Slip On Formal Shoes,784.0,4999.0,84.3,12,https://www.snapdeal.com/product/fashion-victim-black-mens-slip/664536130187,0,Legit / Authorized,4215.0
replica shoes for men,Rising Wolf Tan Men's Derby Formal Shoes,600.0,2999.0,80.0,17,https://www.snapdeal.com/product/rising-wolf-tan-mens-derby/646046665643,0,Legit / Authorized,2399.0
replica shoes for men,Prolific Brown Men's Slip On Formal Shoes,611.0,4490.0,86.4,1,https://www.snapdeal.com/product/prolific-black-mens-slip-on/658823327537,0,Legit / Authorized,3879.0
replica shoes for men,Fashion Victim Oxfords Genuine Leather Black Formal Shoes,760.0,3999.0,81.0,45,https://www.snapdeal.com/product/fashion-victim-oxfords-genuine-leather/674710203357,0,Legit / Authorized,3239.0
replica shoes for men,NUREX Black Men's Formal Shoes,600.0,1499.0,60.0,50,https://www.snapdeal.com/product/nurex-beige-mens-formal-shoes/5764608196841165605,0,Legit / Authorized,899.0
replica shoes for men,Action - Black Men's Mocassin Formal Shoes,643.0,1699.0,62.2,54,https://www.snapdeal.com/product/action-black-mens-mocassin-formal/625014458746,0,Legit / Authorized,1056.0
replica shoes for men,Sir Corbett - Black Men's Slip On Formal Shoes,591.0,2699.0,78.1,52,https://www.snapdeal.com/product/sir-corbett-black-mens-slip/644589835726,0,Legit / Authorized,2108.0
replica shoes for men,John Karsun Tan Men's Slip On Formal Shoes,563.0,2999.0,81.2,12,https://www.snapdeal.com/product/john-karsun-tan-mens-slip/639434614693,0,Legit / Authorized,2436.0
replica shoes for men,Fashion Victim Black Men's Slip On Formal Shoes,790.0,3999.0,80.2,1,https://www.snapdeal.com/product/fashion-victim-black-mens-slip/627316095595,0,Legit / Authorized,3209.0
replica shoes for men,John Karsun Black Men's Slip On Formal Shoes,518.0,2999.0,82.7,1,https://www.snapdeal.com/product/john-karsun-black-mens-slip/646851488660,0,Legit / Authorized,2481.0
replica shoes for men,Fashion Victim - Black Men's Slip On Formal Shoes,735.0,3999.0,81.6,59,https://www.snapdeal.com/product/fashion-victim-black-mens-slip/678860229169,0,Legit / Authorized,3264.0
replica shoes for men,Leeport Black Men's Slip On Formal Shoes,536.0,2499.0,78.6,2,https://www.snapdeal.com/product/leeport-brown-mens-slip-on/619469660546,0,Legit / Authorized,1963.0
replica shoes for men,Karsun Black Men's Derby Formal Shoes,608.0,2999.0,79.7,21,https://www.snapdeal.com/product/karsun-black-mens-derby-formal/648659252345,0,Legit / Authorized,2391.0
replica shoes for men,JK Port Sports Shoes for men Multi Color Men's Sports Running Shoes,686.0,2999.0,77.1,743,https://www.snapdeal.com/product/jk-port-sports-shoes-for/6917529666433780224,0,Legit / Authorized,2313.0
replica shoes for men,Fashion Victim - Black Men's Derby Formal Shoes,770.0,5199.0,85.2,22,https://www.snapdeal.com/product/fashion-victim-black-mens-derby/627143030544,0,Legit / Authorized,4429.0
replica shoes for men,John Karsun Brown Men's Derby Formal Shoes,608.0,2999.0,79.7,18,https://www.snapdeal.com/product/john-karsun-brown-mens-derby/631836452395,0,Legit / Authorized,2391.0
replica shoes for men,Bata Tan Men's Slip On Formal Shoes,618.0,1099.0,43.8,3,https://www.snapdeal.com/product/bata-tan-mens-slip-on/654057011583,0,Legit / Authorized,481.0
replica shoes for men,MARKRANGE - Black Men's Slip On Formal Shoes,564.0,3499.0,83.9,13,https://www.snapdeal.com/product/markrange-black-mens-slip-on/630565314437,0,Legit / Authorized,2935.0
replica shoes for men,KAILASH SATYA Multi Color Men's Sports Running Shoes,726.0,1499.0,51.6,0,https://www.snapdeal.com/product/kailash-satya-multi-color-mens/646069991503,0,Legit / Authorized,773.0
replica shoes for men,John Karsun Brown Men's Derby Formal Shoes,608.0,2999.0,79.7,2,https://www.snapdeal.com/product/john-karsun-brown-mens-derby/655193883247,0,Legit / Authorized,2391.0
replica shoes for men,SHUAN Tan Men's Derby Formal Shoes,510.0,1899.0,73.1,8,https://www.snapdeal.com/product/shuan-black-mens-derby-formal/659751873882,0,Legit / Authorized,1389.0
replica shoes for men,Fashion Victim Brown Men's Slip On Formal Shoes,784.0,4999.0,84.3,50,https://www.snapdeal.com/product/fashion-victim-brown-mens-slip/647320766983,0,Legit / Authorized,4215.0
replica shoes for men,Aaravin's Brown Men's Penny Shoes,619.0,1599.0,61.3,9,https://www.snapdeal.com/product/aaravins-light-blue-mens-penny/5764608163911764173,0,Legit / Authorized,980.0
master copy watch,OLIVEOPS Combo Smart Watch Bluetooth Bluetooth Earphone In Ear Active Noise cancellation White,660.0,3999.0,83.5,218,https://www.snapdeal.com/product/oliveops-combo-smart-watch-bluetooth/669338425787,0,Legit / Authorized,3339.0
master copy watch,OLIVEOPS Combo Smart Watch Bluetooth Bluetooth Earphone In Ear Active Noise cancellation White,660.0,3999.0,83.5,162,https://www.snapdeal.com/product/oliveops-combo-smart-watch-bluetooth/685782399594,0,Legit / Authorized,3339.0
master copy watch,Life Like Combo Smart Watch In Ear TWS White,689.0,3999.0,82.8,462,https://www.snapdeal.com/product/life-like-combo-smart-watch/646097387977,0,Legit / Authorized,3310.0
master copy watch,Erke in Ear TWS White and kids ultra digital watch,386.0,1499.0,74.2,8,https://www.snapdeal.com/product/erke-on-ear-tws-white/643161053745,0,Legit / Authorized,1113.0
master copy watch,"Nothing Ear (a), True Wireless Earphones | First Copy | Color May Vary",724.0,5999.0,87.9,0,https://www.snapdeal.com/product/nothing-ear-a-true-wireless/619046739143,1,Suspicious / Grey Market,5275.0
master copy watch,Life Like Master Buds Bluetooth Earbuds Earphones With Mic - Onyx Black,558.0,2999.0,81.4,2,https://www.snapdeal.com/product/life-like-master-buds-bluetooth/619693637946,1,Suspicious / Grey Market,2441.0
master copy watch,analog watch for men ith free tws earbuds 5 hr battery backup,411.0,2555.0,83.9,0,https://www.snapdeal.com/product/analog-watch-for-men-ith/619108840109,1,Suspicious / Grey Market,2144.0
master copy watch,shree ram watch with free tws earbuds with 8 hr battery backup hd sound,320.0,2999.0,89.3,0,https://www.snapdeal.com/product/shree-ram-watch-with-free/673862162544,1,Suspicious / Grey Market,2679.0
master copy watch,shree ram watch with free tws earbuds with 8 hr battery backup hd sound,320.0,2999.0,89.3,0,https://www.snapdeal.com/product/shree-ram-watch-with-free/620976171971,1,Suspicious / Grey Market,2679.0
master copy watch,Life Like Master Buds Bluetooth Earbuds Earphones With Mic - Silver,558.0,2999.0,81.4,1,https://www.snapdeal.com/product/life-like-master-buds-bluetooth/642134839924,1,Suspicious / Grey Market,2441.0
master copy watch,shree ram watch with free tws earbuds with 8 hr battery backup hd sound,320.0,2999.0,89.3,0,https://www.snapdeal.com/product/shree-ram-watch-with-free/639208306215,1,Suspicious / Grey Market,2679.0
master copy watch,Master Bus - Rep (Color may vary),681.0,6999.0,90.3,0,https://www.snapdeal.com/product/master-bus-rep-color-may/678282123891,1,Suspicious / Grey Market,6318.0
master copy watch,shree ram watch with free tws earbuds with 8 hr battery backup hd sound,320.0,2999.0,89.3,0,https://www.snapdeal.com/product/shree-ram-watch-with-free/654459378272,1,Suspicious / Grey Market,2679.0
master copy watch,"U7 True Wireless Earbuds Fast Charging, Upto 30Hr Playtime + Gold Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker, Voice Assistance",839.0,1999.0,58.0,1,https://www.snapdeal.com/product/u7-true-wireless-earbuds-fast/625273481983,0,Legit / Authorized,1160.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/672433623383,1,Suspicious / Grey Market,2240.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/681598449808,1,Suspicious / Grey Market,2240.0
master copy watch,Retail Store Long Backup Master Buds Wireless Bluetooth Earbuds–Cremy,596.0,1499.0,60.2,0,https://www.snapdeal.com/product/retail-store-long-backup-master/627863373503,1,Suspicious / Grey Market,903.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/627645143461,1,Suspicious / Grey Market,2240.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/629561169238,1,Suspicious / Grey Market,2240.0
master copy watch,Retail Store In Ear Master Buds Wireless Bluetooth Earbuds–Siver,596.0,1499.0,60.2,0,https://www.snapdeal.com/product/retail-store-in-ear-master/654219908887,1,Suspicious / Grey Market,903.0
master copy watch,"U7 True Wireless Earbuds, Upto 30Hr Playtime Fast Charging Dual Pairing, Gaming + T-900 Ultra Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker",749.0,1999.0,62.5,0,https://www.snapdeal.com/product/u7-true-wireless-earbuds-upto/638136213335,0,Legit / Authorized,1250.0
master copy watch,"U7 True Wireless Earbuds, 3D Sound, Ultra Low Latency, Upto 30Hr Playtime + Gold Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker",849.0,1999.0,57.5,2,https://www.snapdeal.com/product/u7-true-wireless-earbuds-fast/649232120521,0,Legit / Authorized,1150.0
master copy watch,analog watch for men with free wireless tws earbuds 5 hr battery backup hd sound,320.0,1999.0,84.0,0,https://www.snapdeal.com/product/analog-watch-for-men-with/641354362954,1,Suspicious / Grey Market,1679.0
master copy watch,analog watch for men with free wireless tws earbuds 5 hr battery backup hd sound,320.0,1999.0,84.0,0,https://www.snapdeal.com/product/analog-watch-for-men-with/653684959523,1,Suspicious / Grey Market,1679.0
master copy watch,"U7 True Wireless Earbuds Upto 30Hr Playtime Fast Charging  Gaming + T-900 Ultra Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker",739.0,1999.0,63.0,0,https://www.snapdeal.com/product/u7-true-wireless-earbuds-upto/668044002755,0,Legit / Authorized,1260.0
master copy watch,Earpods Gen 2 Black Edition Copy,592.0,3599.0,83.6,2,https://www.snapdeal.com/product/earpods-gen-2-black-edition/630454713118,1,Suspicious / Grey Market,3007.0
master copy watch,Retail Store Master Buds True Wireless Bluetooth Earbuds–black,596.0,1499.0,60.2,0,https://www.snapdeal.com/product/retail-store-master-buds-true/661501093691,1,Suspicious / Grey Market,903.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/632329250277,1,Suspicious / Grey Market,2240.0
master copy watch,"analog watch for men with free Wirless Earbds, sound-Cancelng, 3Hrs Playtime, Bluetoth 5.0 Sweatproof, noize-cancelng, & fast charging earbuds with HD sound. Limted festive stock—buy now",320.0,2560.0,87.5,0,https://www.snapdeal.com/product/analog-watch-for-men-with/662580678175,1,Suspicious / Grey Market,2240.0
master copy watch,Lorenz Brown Leather Analog Men's Watch,478.0,1999.0,76.1,11,https://www.snapdeal.com/product/lorenz-brown-leather-analog-mens/672616567786,1,Suspicious / Grey Market,1521.0
master copy watch,Septem Silver Stainless Steel Analog Men's Watch,248.0,799.0,69.0,73,https://www.snapdeal.com/product/septem-silver-stainless-steel-analog/675593757889,0,Legit / Authorized,551.0
master copy watch,Fadiso Fashion Gold Metal Analog Men's Watch,288.0,1299.0,77.8,132,https://www.snapdeal.com/product/fadiso-fashion-gold-metal-analog/653075260582,1,Suspicious / Grey Market,1011.0
master copy watch,Wristy Black Stainless Steel Analog Men's Watch,478.0,1999.0,76.1,97,https://www.snapdeal.com/product/wristy-black-stainless-steel-analog/631877596658,1,Suspicious / Grey Market,1521.0
master copy watch,Iik Collection Black Wrist Watch For Men,364.0,1499.0,75.7,159,https://www.snapdeal.com/product/iik-collection-black-wrist-watch/681149007640,1,Suspicious / Grey Market,1135.0
master copy watch,Cosmic Black Rubber Digital Men's Watch,182.0,399.0,54.4,10,https://www.snapdeal.com/product/cosmic-black-rubber-digital-mens/649377901053,0,Legit / Authorized,217.0
master copy watch,EEWHI Gold Stainless Steel Analog Men's Watch,380.0,1799.0,78.9,56,https://www.snapdeal.com/product/eewhi-gold-stainless-steel-analog/637647457292,1,Suspicious / Grey Market,1419.0
master copy watch,Walrus WWTM-MVRK-341818D Stainless Steel Analog Men's Watch,473.0,2479.0,80.9,461,https://www.snapdeal.com/product/walrus-wwtmmvrk341818d-stainless-steel-analog/679126936734,1,Suspicious / Grey Market,2006.0
master copy watch,chronorex Light Grey Silicon Digital Men's Watch,206.0,999.0,79.4,2,https://www.snapdeal.com/product/chronorex-light-grey-silicon-digital/661783732161,1,Suspicious / Grey Market,793.0
master copy watch,Abrexo Black Silicon Analog Men's Watch,318.0,1499.0,78.8,7,https://www.snapdeal.com/product/abrexo-black-silicon-analog-mens/678705418786,1,Suspicious / Grey Market,1181.0
master copy watch,Renaissance Traders Rose Gold Metal Analog Men's Watch,378.0,1500.0,74.8,47,https://www.snapdeal.com/product/renaissance-traders-rose-gold-metal/642611647618,0,Legit / Authorized,1122.0
master copy watch,DECLASSE Black Rubber Digital Men's Watch,182.0,399.0,54.4,48,https://www.snapdeal.com/product/declasse-black-rubber-digital-mens/673791443978,0,Legit / Authorized,217.0
master copy watch,Daniel Clarion - Silver Stainless Steel Analog Men's Watch,324.0,2199.0,85.3,4,https://www.snapdeal.com/product/daniel-clarion-silver-stainless-steel/683852680424,1,Suspicious / Grey Market,1875.0
master copy watch,CHARLIEKEEN Black Silicon Analog Men's Watch,437.0,1999.0,78.1,97,https://www.snapdeal.com/product/charliekeen-black-silicon-analog-mens/676027599771,1,Suspicious / Grey Market,1562.0
master copy watch,HMXT - Silver Stainless Steel Analog Men's Watch,263.0,999.0,73.7,115,https://www.snapdeal.com/product/hmxt-hmxt4-stainless-steel-analog/653335166290,0,Legit / Authorized,736.0
master copy watch,HMXT Silver Stainless Steel Analog Men's Watch,303.0,999.0,69.7,386,https://www.snapdeal.com/product/hmxt-hmxt2-stainless-steel-analog/648229357342,0,Legit / Authorized,696.0
master copy watch,kriss collection Brown Leather Analog Men's Watch,380.0,1699.0,77.6,18,https://www.snapdeal.com/product/kriss-collection-brown-leather-analog/630747804379,1,Suspicious / Grey Market,1319.0
master copy watch,Renaissance Traders Gold Metal Analog Men's Watch,350.0,1500.0,76.7,4,https://www.snapdeal.com/product/renaissance-traders-gold-metal-analog/627494268882,1,Suspicious / Grey Market,1150.0
master copy watch,DIGITRACK Black Silicon Analog Men's Watch,231.0,1199.0,80.7,0,https://www.snapdeal.com/product/digitrack-black-silicon-analog-mens/666973861698,1,Suspicious / Grey Market,968.0
master copy watch,EEWHI Gold Stainless Steel Analog Men's Watch,380.0,1899.0,80.0,119,https://www.snapdeal.com/product/eewhi-gold-stainless-steel-analog/686502117027,1,Suspicious / Grey Market,1519.0
master copy watch,kriss collection Black Metal Analog Men's Watch,478.0,1999.0,76.1,10,https://www.snapdeal.com/product/kriss-collection-black-metal-analog/629534022357,1,Suspicious / Grey Market,1521.0
master copy watch,Renaissance Traders - Black PU Digital Men's Watch,203.0,700.0,71.0,91,https://www.snapdeal.com/product/renaissance-traders-black-pu-digital/666825081701,0,Legit / Authorized,497.0
master copy watch,Armado Black Silicon Analog Men's Watch,329.0,1599.0,79.4,18,https://www.snapdeal.com/product/armado-black-silicon-analog-mens/645874108069,1,Suspicious / Grey Market,1270.0
master copy watch,Cosmic - Black Resin Digital Men's Watch,205.0,690.0,70.3,41,https://www.snapdeal.com/product/cosmic-black-resin-digital-mens/631840945853,0,Legit / Authorized,485.0
master copy watch,LimeStone Silver Metal Analog Men's Watch,328.0,999.0,67.2,29,https://www.snapdeal.com/product/limestone-silver-metal-analog-mens/659665316408,0,Legit / Authorized,671.0
master copy watch,LimeStone Brown Metal Analog Men's Watch,488.0,999.0,51.2,19,https://www.snapdeal.com/product/limestone-brown-metal-analog-mens/662415620304,0,Legit / Authorized,511.0
master copy watch,EMPERO Silver Stainless Steel Analog Men's Watch,410.0,1299.0,68.4,11,https://www.snapdeal.com/product/empero-silver-stainless-steel-analog/623510397687,0,Legit / Authorized,889.0
master copy watch,Abrexo Gold Stainless Steel Analog Men's Watch,328.0,1499.0,78.1,3,https://www.snapdeal.com/product/abrexo-gold-stainless-steel-analog/651473953261,1,Suspicious / Grey Market,1171.0
master copy watch,Renaissance Traders - Black PU Digital Men's Watch,280.0,1300.0,78.5,53,https://www.snapdeal.com/product/renaissance-traders-black-pu-digital/645001551148,1,Suspicious / Grey Market,1020.0
master copy watch,Renaissance Traders Gold Metal Analog Men's Watch,350.0,1500.0,76.7,70,https://www.snapdeal.com/product/renaissance-traders-gold-metal-analog/638862939991,1,Suspicious / Grey Market,1150.0
master copy watch,Lorenz Black PU Analog Men's Watch,354.0,1499.0,76.4,6,https://www.snapdeal.com/product/lorenz-black-pu-analog-mens/663456258652,1,Suspicious / Grey Market,1145.0
master copy watch,DECLASSE Rose Gold Metal Analog Men's Watch,352.0,599.0,41.2,18,https://www.snapdeal.com/product/declasse-gold-metal-analog-mens/674976361757,0,Legit / Authorized,247.0
master copy watch,Redux DG072-Purple Sports Resin Digital Men's Watch,256.0,1199.0,78.6,50,https://www.snapdeal.com/product/redux-dg072purple-sports-resin-digital/632110848078,1,Suspicious / Grey Market,943.0
master copy watch,Cosmic - Multicolor Metal Analog Men's Watch,311.0,500.0,37.8,139,https://www.snapdeal.com/product/cosmic-multicolor-metal-analog-mens/637416472395,0,Legit / Authorized,189.0
master copy watch,"IIK COLLECTION IIK-027M Metal Analog ""Mens Watch""",436.0,1499.0,70.9,389,https://www.snapdeal.com/product/iik-collection-rectangular-black-dial/669180530320,0,Legit / Authorized,1063.0
master copy watch,Lorenz Brown PU Analog Men's Watch,282.0,999.0,71.8,260,https://www.snapdeal.com/product/lorenz-brown-pu-analog-mens/622173366027,0,Legit / Authorized,717.0
master copy watch,DECLASSE - Gold Metal Analog Men's Watch,305.0,599.0,49.1,46,https://www.snapdeal.com/product/declasse-gold-metal-analog-mens/645781578298,0,Legit / Authorized,294.0
master copy watch,PIRASO Black Stainless Steel Analog Men's Watch,301.0,999.0,69.9,38,https://www.snapdeal.com/product/piraso-black-stainless-steel-analog/667917343762,0,Legit / Authorized,698.0
imported wireless headphones,"U7 True Wireless Bluetooth Headphone Upto 30Hr Playtime Fast Charging Dual Pairing, Gaming + Mini Bluetooth Speaker (Any Random Color) - Combo",488.0,1999.0,75.6,422,https://www.snapdeal.com/product/u7-true-wireless-bluetooth-headphone/635973874457,0,Legit / Authorized,1511.0
imported wireless headphones,"Wireless Earbuds with Mic, Bluetooth 5.3 in-Ear Headphones with Hi-Fi Stereo Sound, Touch Control, Fast Charging Case, Earphones for Android & iOS( BLACK AND WHITE BOTH COLOR AVILABLE ODER AS PER YOUR FAV COLOR",282.0,2999.0,90.6,2,https://www.snapdeal.com/product/wireless-earbuds-with-mic-bluetooth/622444138497,0,Legit / Authorized,2717.0
imported wireless headphones,Macjack Wave 200 Ear Buds Wireless With Mic Headphones/Earphones Black,401.0,3999.0,90.0,134,https://www.snapdeal.com/product/macjack-wave-200-ear-buds/642955381900,0,Legit / Authorized,3598.0
imported wireless headphones,"MECROLINK ANC3 Wireless Earbuds Pro, Bluetooth Earphones, In-Ear Headphones; TWS Earbuds; Long Battery Life",326.0,3399.0,90.4,2,https://www.snapdeal.com/product/mecrolink-anc3-wireless-earbuds-pro/686213729309,0,Legit / Authorized,3073.0
imported wireless headphones,"U7 Tws M-19 Earbuds, True Wireless Headphone, 30 hours of Playback, Fast Charging, 3D Sound, Ultra Low Latency",398.0,1999.0,80.1,1,https://www.snapdeal.com/product/u7-tws-m19-earbuds-true/668295274992,0,Legit / Authorized,1601.0
imported wireless headphones,"VERONIC Q86 Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",622.0,2999.0,79.3,3,https://www.snapdeal.com/product/veronic-q86-aura-tws-earbuds/667203212727,0,Legit / Authorized,2377.0
imported wireless headphones,"VEHOP Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",622.0,2999.0,79.3,1,https://www.snapdeal.com/product/vehop-aura-tws-earbuds-with/675663143123,0,Legit / Authorized,2377.0
imported wireless headphones,M19 Wireless Earbuds TWS 5.1 Large Screen Dual LED Digital Display Touch Bluetooth Headphones Mini Compact Portable Sports Waterproof Stereo In Ear,321.0,3599.0,91.1,0,https://www.snapdeal.com/product/m19-wireless-earbuds-tws-51/622693915996,0,Legit / Authorized,3278.0
imported wireless headphones,"U7 True Wireless Bluetooth Headphones, TWS Ultrapod, 30 hours of Playback and Deep Bass, Crystal Clear Call, Fast Charging, 3D Sound (Any Random Color)",348.0,1999.0,82.6,1,https://www.snapdeal.com/product/u7-true-wireless-bluetooth-headphones/618540638390,0,Legit / Authorized,1651.0
imported wireless headphones,"U7 True Wireless Bluetooth Headphone, Upto 30Hr Playtime Fast Charging, Dual Pairing & Gaming (Sweat Proof)",358.0,1999.0,82.1,8,https://www.snapdeal.com/product/u7-true-wireless-bluetooth-headphone/667193145557,0,Legit / Authorized,1641.0
imported wireless headphones,"VEHOP Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",622.0,2999.0,79.3,4,https://www.snapdeal.com/product/vehop-aura-tws-earbuds-with/629507200493,0,Legit / Authorized,2377.0
imported wireless headphones,M19 Wireless Earbuds | TWS 5.1 | Emergency PowerBank & Torch | Digital Display Touch Bluetooth Headphones | Mini Compact Portable | Sports Waterproof Stereo In-Ear Earphones,321.0,3599.0,91.1,1,https://www.snapdeal.com/product/m19-wireless-earbuds-tws-51/663250227412,0,Legit / Authorized,3278.0
imported wireless headphones,Earbuds TWS Earphone Touch Control Mirror Digital Display Wireless Bluetooth 5.1 Headphones With Microphone,321.0,2999.0,89.3,2,https://www.snapdeal.com/product/earbuds-tws-earphone-touch-control/633312691287,0,Legit / Authorized,2678.0
imported wireless headphones,"VEHOP U30 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone",808.0,3999.0,79.8,11,https://www.snapdeal.com/product/vehop-u30-ows-open-ear/667071189256,0,Legit / Authorized,3191.0
imported wireless headphones,ANC3 Pro-True Wireless Bluetooth Headphone Earphones with 10 Hours of Playtime & Compatible for all Smartphones (White),325.0,4999.0,93.5,0,https://www.snapdeal.com/product/anc3-protrue-wireless-bluetooth-headphone/632119442212,0,Legit / Authorized,4674.0
imported wireless headphones,"True Wireless Bluetooth Headphone with Wired Earphone, 30 hours of Playback and Deep Bass, Crystal Clear Call BLUE",282.0,3599.0,92.2,0,https://www.snapdeal.com/product/true-wireless-bluetooth-headphone-with/657665588186,0,Legit / Authorized,3317.0
imported wireless headphones,"Wireless Bluetooth Earbuds with Deep Bass,HD Mic, Long Battery Backup, Fast Charging, Lightweight Comfortable Fit, Sweatproof Sports Headphones for Music, Calls, Gaming & Daily Use""",494.0,999.0,50.6,0,https://www.snapdeal.com/product/wireless-bluetooth-earbuds-with-deep/661717960372,0,Legit / Authorized,505.0
imported wireless headphones,"Bluetooth Wireless Earbuds with Deep Bass, HD Mic, Touch Controls, Secure Fit, and 30H Battery – Sweatproof In-Ear Headphones with Charging Case – Compatible with All Smartphones & Devices",497.0,999.0,50.3,0,https://www.snapdeal.com/product/bluetooth-wireless-earbuds-with-deep/633769012497,0,Legit / Authorized,502.0
imported wireless headphones,"Ultrapod Earpod True Wireless Headphone, TWS earphone, earphone, Best Quality Wireless Bluetooth Headphones & Earphones, 36 Hrs Playtime, 10mm HD Drivers, Sweat Proof",311.0,3599.0,91.4,0,https://www.snapdeal.com/product/ultrapod-earpod-true-wireless-headphone/681243103230,0,Legit / Authorized,3288.0
imported wireless headphones,M19 Wireless Earbuds | TWS 5.3 | Emergency PowerBank & Torch | Digital Display Touch Bluetooth Headphones | Mini Compact Portable | Sports Waterproof Stereo In-Ear Earphones,348.0,3999.0,91.3,0,https://www.snapdeal.com/product/m19-wireless-earbuds-tws-53/623385144976,0,Legit / Authorized,3651.0
imported wireless headphones,"MECROLINK ANC10 PRO  Wireless Earbuds Pro, Bluetooth Earphones, In-Ear Headphones; TWS Earbuds; Long Battery Life (WHITE)",325.0,3399.0,90.4,0,https://www.snapdeal.com/product/mecrolink-anc10-pro-wireless-earbuds/677062373197,0,Legit / Authorized,3074.0
imported wireless headphones,"Wireless Bluetooth Earbuds with Deep Bass,HD Mic, Long Battery Backup, Fast Charging, Lightweight Comfortable Fit, Sweatproof Sports Headphones for Music, Calls, Gaming & Daily Use""",494.0,999.0,50.6,0,https://www.snapdeal.com/product/wireless-bluetooth-earbuds-with-deep/686870678542,0,Legit / Authorized,505.0
imported wireless headphones,Earbuds Pro-True Wireless Bluetooth Headphone Earphones(with case cover) with 10 Hours of Playtime,321.0,3599.0,91.1,0,https://www.snapdeal.com/product/earbuds-protrue-wireless-bluetooth-headphone/643326866012,0,Legit / Authorized,3278.0
imported wireless headphones,"VEHOP S55 OWS Bluetooth Open Ear Wireless Sleeping Earbuds, BT5.4 Headphones, Button Control & Type-C Fast Charging, ENC Call Noise Reduction, Ideal for Sleeping, Meditation and Entertainment.",507.0,2999.0,83.1,0,https://www.snapdeal.com/product/vehop-s55-ows-bluetooth-open/669745864417,0,Legit / Authorized,2492.0
imported wireless headphones,"Ultrapod Earpod True Wireless Headphone, TWS earphone, earphone, Best Quality Wireless Bluetooth Headphones & Earphones, 36 Hrs Playtime, 10mm HD Drivers, Sweat Proof",311.0,3599.0,91.4,0,https://www.snapdeal.com/product/ultrapod-earpod-true-wireless-headphone/637594733659,0,Legit / Authorized,3288.0
imported wireless headphones,BT Wireless Earbuds Bluetooth Headphones With Charging Case Cancelling 3D Stereo Headsets Built in Mic in Earpods Earbuds IPX5 Waterproof Buds for Android/ Airbuds Pro Case With Wireless Charging Case Active Cancellation Enabled Bluetooth Headset,282.0,3599.0,92.2,0,https://www.snapdeal.com/product/bt-wireless-earbuds-bluetooth-headphones/680483513866,0,Legit / Authorized,3317.0
